customer_id,name,age,gender,employment_status,income,credit_score,region
14993,Kimberly Meza,25,Male,Self-employed,305644,454,Mombasa
14994,Robin Hall,37,Male,Unemployed,144851,390,Nairobi
14995,Jason Hayes MD,44,Male,Student,112904,406,Nairobi
14996,Lori Griffin,49,Male,Unemployed,300963,667,Kisumu
14997,Todd Hopkins,53,Male,Employed,251044,755,Eldoret
14998,David Foster,28,Female,Student,268231,837,Thika
14999,Laura Sanchez,37,Female,Student,31426,548,Nakuru
15000,Dr. Dawn Gutierrez MD,33,Male,Unemployed,210390,771,Eldoret
15001,Shelley Sullivan,36,Female,Student,88363,693,Nakuru
15002,Edward Willis,50,Female,Unemployed,82825,363,Mombasa
15003,Patricia Kelly MD,22,Female,Employed,231762,571,Eldoret
15004,Randy Wagner,44,Female,Employed,100648,717,Kisumu
15005,Eric Pearson,29,Female,Student,120562,809,Kisumu
15006,Elizabeth Harmon,40,Male,Student,179397,422,Mombasa
15007,Mrs. Andrea Walker,51,Male,Employed,130022,329,Thika
15008,Rebecca Curtis,63,Female,Unemployed,258617,824,Thika
15009,Marie Vasquez,66,Male,Employed,234431,569,Nairobi
15010,Tyler Woods,66,Female,Student,275710,379,Nakuru
15011,Amber Harrison,69,Female,Student,158964,310,Kisumu
15012,Charles Baker,67,Male,Self-employed,317467,743,Thika
15013,Logan Bishop,48,Female,Employed,197876,411,Kisumu
15014,Laura Torres,38,Female,Unemployed,22878,686,Eldoret
15015,Julie Lam,36,Female,Student,82687,484,Mombasa
15016,Tanner Jennings,30,Male,Unemployed,256270,328,Mombasa
15017,Lisa Brandt,48,Female,Unemployed,316490,495,Kisumu
15018,Jesse Roth,33,Male,Student,306751,429,Eldoret
15019,Jason Armstrong,44,Female,Self-employed,97346,349,Thika
15020,Lindsey Mcmahon,40,Female,Employed,93104,658,Kisumu
15021,Michael Hill,47,Male,Employed,20133,670,Eldoret
15022,Kyle Wright,54,Male,Employed,36794,398,Eldoret
15023,Donna Martinez,27,Female,Student,156022,307,Thika
15024,Diamond Green MD,51,Male,Self-employed,132932,791,Nakuru
15025,Angela Fritz,60,Female,Unemployed,297882,468,Nairobi
15026,Austin Carter,39,Female,Employed,163418,767,Kisumu
15027,Anne Garcia,67,Male,Self-employed,285185,763,Nakuru
15028,Ann Hansen,57,Female,Employed,87955,323,Mombasa
15029,Laura Edwards,26,Male,Unemployed,200392,598,Kisumu
15030,Kimberly Conway,34,Female,Employed,188068,748,Eldoret
15031,Dr. Brittany Solomon,21,Male,Student,75207,416,Mombasa
15032,Amy Nielsen,63,Female,Employed,331111,755,Nairobi
15033,Joy Barajas,22,Male,Self-employed,23121,737,Eldoret
15034,Mark Dixon,68,Female,Student,39441,708,Eldoret
15035,Julie Smith,30,Male,Unemployed,174392,510,Thika
15036,Steven Gray,27,Male,Self-employed,259584,651,Nakuru
15037,Lisa Tucker,64,Female,Student,340103,776,Mombasa
15038,Marcus Ward,25,Male,Student,208882,412,Mombasa
15039,Jason Romero,59,Female,Self-employed,264124,577,Eldoret
15040,Stephanie House,69,Male,Employed,245569,455,Nairobi
15041,Christine May,52,Male,Student,119894,446,Nakuru
15042,Steven Mcguire,68,Female,Student,137341,808,Kisumu
15043,Mr. Philip Stephens,37,Female,Unemployed,126216,388,Nakuru
15044,Sheryl Spencer,39,Female,Self-employed,122986,407,Nairobi
15045,Ashley Avery,57,Male,Self-employed,112296,582,Nakuru
15046,Melissa Jackson,22,Female,Unemployed,196649,693,Nakuru
15047,Tracy Lang,47,Male,Student,217728,376,Nakuru
15048,Crystal Roberts,44,Male,Employed,180476,488,Nairobi
15049,Louis Wilson,55,Male,Employed,276787,570,Thika
15050,Kristin Gill,43,Female,Unemployed,93814,718,Thika
15051,Robin Allen,69,Female,Student,63994,790,Kisumu
15052,Pamela Mcpherson,51,Female,Employed,272415,824,Kisumu
15053,William Bailey,28,Male,Employed,44010,319,Nakuru
15054,John Lewis,31,Male,Unemployed,348298,327,Nairobi
15055,Michael Gray,22,Male,Student,27370,727,Nakuru
15056,Ashley Moreno,22,Male,Employed,110143,337,Nakuru
15057,Hannah Ingram,69,Male,Student,117990,554,Nakuru
15058,Connie Hogan,53,Male,Student,122700,520,Thika
15059,George Johns,54,Male,Employed,175544,740,Thika
15060,Jason Miller,56,Male,Self-employed,175038,450,Kisumu
15061,Samantha Bennett,38,Male,Unemployed,139074,323,Nairobi
15062,Rebecca Bright,38,Male,Employed,84008,747,Kisumu
15063,John Rivera,53,Male,Employed,212678,386,Thika
15064,Brian Taylor,36,Female,Student,251694,518,Thika
15065,Elizabeth Moore,24,Male,Student,212506,707,Thika
15066,Kayla Benson,65,Female,Unemployed,316720,506,Nairobi
15067,Christine Jackson,34,Female,Unemployed,123114,752,Nakuru
15068,Holly Herrera,29,Female,Unemployed,179545,812,Mombasa
15069,Robert Kaufman,41,Male,Self-employed,26789,548,Eldoret
15070,Nancy Daniels,38,Male,Unemployed,124954,465,Mombasa
15071,Zachary Fernandez,45,Female,Self-employed,152458,410,Eldoret
15072,Amy Gonzalez,34,Female,Unemployed,139939,662,Kisumu
15073,Seth Pitts,62,Female,Student,27791,847,Nairobi
15074,Greg Johnson,32,Female,Employed,252951,589,Mombasa
15075,Melissa Jackson,66,Male,Self-employed,96820,306,Eldoret
15076,Connor Watkins,26,Female,Student,344796,715,Nairobi
15077,Kevin Pennington,26,Female,Employed,112568,790,Mombasa
15078,Ashley Ochoa,45,Male,Employed,125801,446,Nairobi
15079,Donna Shaw,42,Female,Self-employed,342669,539,Thika
15080,Elizabeth Russell,69,Female,Student,132978,394,Nakuru
15081,Cristina Turner,65,Female,Student,30391,834,Kisumu
15082,Joe Rogers,47,Male,Unemployed,114398,694,Nakuru
15083,Dr. Joseph Smith Jr.,56,Female,Student,330356,826,Eldoret
15084,Beth Armstrong,23,Male,Self-employed,263892,733,Nakuru
15085,Gabrielle Crawford,54,Female,Employed,258422,742,Eldoret
15086,William Leonard,60,Female,Self-employed,299521,344,Nakuru
15087,Sheila Green,62,Female,Self-employed,34027,786,Eldoret
15088,Michael Charles,31,Female,Employed,282000,597,Eldoret
15089,Briana Wilson,43,Male,Employed,33115,474,Thika
15090,Mrs. Tamara Douglas,35,Female,Student,231727,469,Mombasa
15091,Lawrence Hale,63,Female,Employed,208920,484,Mombasa
15092,Monique Anderson,43,Male,Self-employed,53733,452,Thika
15093,Lauren Mendoza,32,Female,Employed,177734,665,Mombasa
15094,Travis Boyd,51,Male,Student,45748,519,Kisumu
15095,Gary Dean,54,Female,Unemployed,173324,617,Mombasa
15096,Brian Benitez,43,Female,Self-employed,150768,437,Nakuru
15097,Renee Brewer,63,Female,Self-employed,264681,378,Mombasa
15098,Kendra Bryant,23,Male,Unemployed,198986,314,Eldoret
15099,Ann Jackson,45,Male,Employed,345175,631,Nakuru
15100,Colleen Henderson,69,Female,Self-employed,113660,782,Mombasa
15101,Tyler Ortega,67,Female,Unemployed,211221,379,Eldoret
15102,Johnny Acevedo,34,Male,Employed,261262,603,Eldoret
15103,Joshua Malone,25,Male,Self-employed,63974,706,Eldoret
15104,William Callahan MD,56,Male,Unemployed,156808,548,Kisumu
15105,Haley Perkins,69,Male,Unemployed,301761,592,Thika
15106,Kathryn Barnes,21,Male,Self-employed,315684,671,Kisumu
15107,Jaime Gregory,60,Male,Unemployed,116113,712,Thika
15108,Beth Boyd,32,Female,Unemployed,23203,824,Thika
15109,Melissa Floyd,63,Male,Self-employed,126530,624,Kisumu
15110,Kevin Williams,32,Male,Unemployed,108627,766,Nakuru
15111,Phillip Miller,54,Male,Self-employed,46197,824,Thika
15112,Michael Martinez,26,Male,Employed,45943,340,Eldoret
15113,Kenneth Hall,48,Male,Employed,282317,419,Nakuru
15114,John Sullivan,63,Female,Self-employed,242092,331,Nakuru
15115,Stacy Santiago,49,Male,Self-employed,293178,766,Mombasa
15116,Meghan Parker,33,Male,Student,245585,332,Nakuru
15117,Jennifer Collier,59,Female,Employed,302810,437,Thika
15118,Sarah Martinez,46,Male,Unemployed,202795,832,Thika
15119,Jennifer Brewer,68,Male,Employed,65948,366,Eldoret
15120,Tiffany West,61,Male,Self-employed,231125,474,Eldoret
15121,Thomas Kennedy,64,Male,Self-employed,166483,762,Nakuru
15122,Kristen Huber,61,Female,Self-employed,234598,637,Mombasa
15123,Katie Wheeler,67,Female,Student,81238,646,Nakuru
15124,Emily Stark,58,Female,Student,129916,794,Thika
15125,James Patel,45,Male,Employed,288179,323,Nakuru
15126,Jackie Jones,65,Female,Unemployed,109225,615,Nairobi
15127,Brenda Murphy,38,Female,Employed,148421,463,Mombasa
15128,Matthew Brown,34,Male,Student,51165,735,Nairobi
15129,Carlos Taylor,39,Female,Unemployed,96954,512,Mombasa
15130,Annette Martinez,32,Male,Student,245918,569,Eldoret
15131,Nathaniel Taylor,42,Female,Unemployed,48401,407,Kisumu
15132,Nancy Wright,42,Female,Employed,195286,817,Mombasa
15133,Wendy Murray,56,Male,Employed,337171,683,Kisumu
15134,Thomas Sanders,68,Female,Employed,246342,599,Eldoret
15135,Dawn Alvarez,25,Male,Employed,102149,334,Eldoret
15136,Chelsea Hamilton DDS,57,Male,Self-employed,225136,355,Nakuru
15137,Terri Martin,24,Female,Unemployed,290496,498,Mombasa
15138,Adam Jimenez,42,Female,Unemployed,183531,314,Nakuru
15139,Richard Davis,35,Female,Student,250866,614,Mombasa
15140,Lynn Lin,22,Male,Self-employed,214767,779,Nairobi
15141,Jonathan Miller,27,Male,Student,294236,563,Nairobi
15142,Mr. Zachary Gutierrez,21,Female,Unemployed,337626,436,Eldoret
15143,Alyssa Tran,61,Female,Self-employed,205564,509,Eldoret
15144,Thomas Greer,62,Male,Student,321294,580,Thika
15145,Angela Blanchard,30,Male,Student,270472,729,Nairobi
15146,Charles Tate,22,Female,Employed,246493,702,Kisumu
15147,Patricia Murray,66,Female,Employed,46508,336,Thika
15148,Austin Rodriguez,26,Male,Student,80962,431,Nairobi
15149,Tina Jennings,67,Female,Student,24322,459,Kisumu
15150,George Carpenter,38,Female,Employed,345287,556,Mombasa
15151,Alan Aguilar,63,Male,Unemployed,40841,453,Mombasa
15152,Matthew Mcdowell,69,Female,Employed,271537,359,Nakuru
15153,Julie Jones,35,Female,Employed,178715,342,Mombasa
15154,Lisa Gonzales,65,Male,Unemployed,44567,830,Eldoret
15155,Brittany Holloway,53,Male,Unemployed,150698,552,Kisumu
15156,Courtney Long,56,Female,Student,81691,570,Kisumu
15157,Daniel Cox,22,Male,Employed,137973,731,Nairobi
15158,Paula Mcclure,26,Female,Unemployed,279265,479,Kisumu
15159,David Vega,25,Male,Employed,181033,734,Mombasa
15160,Barbara Dalton,63,Male,Student,343173,755,Nakuru
15161,Devon Hernandez,39,Male,Employed,117982,550,Kisumu
15162,Amber Woodard,57,Female,Self-employed,110978,724,Mombasa
15163,Alexis Contreras,41,Male,Unemployed,20747,484,Kisumu
15164,Crystal Howell,25,Female,Self-employed,260435,415,Nairobi
15165,Sonia Bryant,26,Female,Employed,216259,677,Nairobi
15166,Michelle James,46,Male,Self-employed,62648,487,Kisumu
15167,Katherine Brown,65,Male,Self-employed,174348,509,Eldoret
15168,Laura Wagner,21,Male,Student,296845,599,Nairobi
15169,Michelle Burke,59,Female,Unemployed,58527,494,Nakuru
15170,Kathryn Mitchell,52,Female,Employed,267975,513,Nairobi
15171,David Hopkins,32,Male,Self-employed,340583,517,Nakuru
15172,James Hammond,53,Female,Unemployed,49033,599,Kisumu
15173,Brittney Lynch,28,Female,Self-employed,275881,638,Eldoret
15174,Zachary Thomas,48,Female,Student,287996,428,Mombasa
15175,Melissa Thompson,24,Male,Unemployed,178177,546,Nairobi
15176,Nicholas Gibbs,63,Male,Student,78635,582,Nairobi
15177,Craig Morales,34,Male,Unemployed,240713,561,Nairobi
15178,Rodney Hernandez,52,Male,Student,32828,743,Thika
15179,Jonathan Diaz,68,Male,Employed,145602,388,Thika
15180,Martha Johnson,22,Male,Self-employed,264313,808,Eldoret
15181,William Jackson,44,Male,Unemployed,62067,647,Thika
15182,Amber Cruz,62,Male,Student,129744,573,Thika
15183,Erica Thompson,49,Female,Student,307255,476,Nakuru
15184,Sarah George,29,Male,Student,53185,638,Nakuru
15185,Susan Perry,54,Female,Self-employed,148781,413,Thika
15186,Carrie Valencia,60,Male,Unemployed,349838,659,Kisumu
15187,April Butler,46,Male,Self-employed,40272,517,Eldoret
15188,John Simon,37,Male,Employed,105097,781,Nakuru
15189,Amanda Porter,36,Female,Self-employed,24914,398,Nakuru
15190,Courtney Mclaughlin,21,Female,Employed,299086,431,Nairobi
15191,Emily Reed,54,Female,Student,181094,553,Mombasa
15192,Tracy Clarke,30,Female,Employed,41134,350,Thika
15193,Frederick Alexander,65,Female,Unemployed,323023,622,Kisumu
15194,Whitney Boyd,66,Male,Unemployed,211583,362,Nakuru
15195,Leslie Morgan,49,Male,Student,234827,762,Kisumu
15196,Benjamin Alexander,37,Male,Employed,151249,656,Thika
15197,Gregory Wright,63,Female,Student,243389,612,Mombasa
15198,Anna Welch,63,Female,Unemployed,218626,395,Kisumu
15199,Megan Gonzalez,58,Female,Employed,343338,693,Nairobi
15200,Jorge Warren,33,Male,Self-employed,71093,841,Thika
15201,Joshua Fritz,48,Male,Unemployed,148020,571,Thika
15202,Larry Anderson,62,Male,Unemployed,172437,489,Nakuru
15203,Megan Barber,41,Male,Student,56760,526,Thika
15204,Joshua Morse,50,Female,Student,110809,698,Kisumu
15205,Kelly Beard,27,Male,Self-employed,129867,733,Eldoret
15206,Alexander Alexander,65,Female,Unemployed,35645,497,Nairobi
15207,Nicole Spence,23,Female,Employed,93134,765,Nakuru
15208,Megan Andersen,38,Male,Self-employed,279180,316,Thika
15209,Gregory Lee,40,Female,Self-employed,184390,311,Mombasa
15210,Rhonda Leonard,43,Male,Student,71015,723,Eldoret
15211,Jennifer Ortiz,67,Male,Student,332354,446,Thika
15212,Laura Farmer,41,Female,Student,90813,402,Mombasa
15213,Nicholas Wyatt,38,Female,Student,217132,680,Thika
15214,Mr. David Ramsey,50,Male,Student,143158,724,Nairobi
15215,Daniel Mccoy,60,Female,Student,145340,781,Eldoret
15216,Ruth Mason,48,Female,Self-employed,160444,621,Nakuru
15217,Savannah Perkins,24,Male,Unemployed,313250,401,Thika
15218,Casey Collins,48,Female,Unemployed,176413,431,Nairobi
15219,Edwin Henderson,27,Male,Student,267895,411,Nakuru
15220,Breanna Stevens,26,Female,Employed,236015,496,Nakuru
15221,William Potter,32,Male,Student,249239,307,Thika
15222,Mark Blanchard,63,Male,Student,230815,305,Eldoret
15223,Eddie Smith,45,Female,Employed,85813,660,Nakuru
15224,Paul Jackson,50,Male,Employed,107742,354,Kisumu
15225,Lisa Valdez,22,Female,Employed,217641,396,Kisumu
15226,John Knight,41,Female,Student,142373,797,Thika
15227,Tracey Foster,47,Female,Employed,170508,737,Eldoret
15228,Joan Young,54,Female,Student,301226,765,Nakuru
15229,Noah Faulkner,46,Female,Self-employed,193183,578,Nairobi
15230,Curtis Smith,65,Male,Employed,301296,615,Nairobi
15231,Angelica Martinez,38,Male,Employed,249671,608,Eldoret
15232,Stephanie Jimenez,63,Male,Self-employed,25835,707,Thika
15233,Thomas Hester,45,Female,Student,165592,746,Mombasa
15234,Mary Gomez,52,Female,Student,294175,641,Thika
15235,Frederick Patterson,66,Male,Unemployed,118306,729,Mombasa
15236,Mark Martin,26,Female,Unemployed,103323,528,Mombasa
15237,Robert Luna,56,Female,Self-employed,333168,586,Eldoret
15238,Angela Johnson,68,Male,Unemployed,41748,762,Thika
15239,Amber Burton,68,Male,Student,100198,572,Thika
15240,Alexander Scott,36,Male,Self-employed,222118,545,Nakuru
15241,Dylan Vazquez,65,Female,Self-employed,96865,801,Eldoret
15242,Tammy Phillips,66,Female,Employed,258300,820,Eldoret
15243,Sandra Hall,35,Female,Student,273571,388,Eldoret
15244,Nicholas Evans,32,Male,Student,121062,310,Kisumu
15245,Steven Smith,47,Male,Student,307189,674,Nakuru
15246,Patricia Green,40,Male,Employed,278798,324,Nairobi
15247,Tiffany Patrick,49,Male,Unemployed,264082,674,Nairobi
15248,Joseph Francis,64,Female,Unemployed,286388,418,Thika
15249,Julie Jackson,28,Female,Student,42054,746,Eldoret
15250,Andrea Gray,39,Male,Student,264363,402,Thika
15251,April Young,52,Male,Unemployed,108965,452,Thika
15252,Justin Hernandez,27,Female,Student,152926,515,Thika
15253,Jake Garner,50,Male,Unemployed,138072,345,Thika
15254,Rebekah Ward,68,Female,Employed,34801,355,Eldoret
15255,Jennifer Mack,30,Male,Self-employed,63642,626,Eldoret
15256,Kimberly Cooke,42,Male,Student,131236,327,Mombasa
15257,Adam Miller,33,Female,Self-employed,131333,732,Thika
15258,Howard Delacruz,65,Female,Student,240765,541,Kisumu
15259,Alexandria Allen,40,Male,Self-employed,110663,315,Kisumu
15260,Grant Griffin,66,Female,Unemployed,287767,691,Eldoret
15261,Andrea Jordan,38,Male,Student,266158,808,Eldoret
15262,Claudia Clark,39,Male,Employed,329890,715,Kisumu
15263,Michael Nelson,69,Female,Unemployed,177452,304,Kisumu
15264,Eric Mcdonald,53,Female,Student,302580,774,Nairobi
15265,Javier Hammond,53,Female,Self-employed,78795,466,Nairobi
15266,Ashley Myers,37,Female,Employed,277614,579,Nakuru
15267,Eric Williams,68,Female,Employed,108988,833,Nakuru
15268,Frank Koch,53,Female,Unemployed,29913,847,Nairobi
15269,Elizabeth Hicks,35,Female,Student,301384,652,Nairobi
15270,Austin Salazar,30,Female,Employed,68659,319,Eldoret
15271,Thomas Mckinney DVM,52,Female,Self-employed,207868,573,Mombasa
15272,Christopher Vega,52,Female,Self-employed,209108,422,Nakuru
15273,Diamond Smith,28,Male,Self-employed,143164,466,Nairobi
15274,Christopher Burns,69,Male,Unemployed,102801,548,Mombasa
15275,Pam Castro,38,Female,Student,178829,421,Nairobi
15276,Paige Turner,51,Female,Unemployed,92328,356,Nairobi
15277,Michael Webb,49,Female,Unemployed,166768,679,Thika
15278,Brian Ramirez,63,Female,Employed,65730,796,Thika
15279,Arthur Green,40,Female,Unemployed,104625,710,Nakuru
15280,Travis Hall,39,Female,Self-employed,205297,438,Nairobi
15281,Kimberly Howe,53,Female,Student,126456,407,Nakuru
15282,Jennifer Elliott,59,Female,Self-employed,256771,683,Nakuru
15283,Cynthia Martinez,47,Male,Unemployed,208729,541,Nairobi
15284,Rachel Thompson,62,Female,Self-employed,146984,641,Nakuru
15285,Jennifer Vang MD,34,Female,Student,295647,352,Nairobi
15286,Bradley Miller,21,Female,Student,55274,368,Mombasa
15287,Rachael Hayes,67,Male,Unemployed,151574,728,Eldoret
15288,Megan Williams,58,Male,Unemployed,292403,532,Kisumu
15289,Laura Dorsey,24,Female,Student,288031,701,Thika
15290,Sarah Mason,21,Male,Self-employed,299030,477,Nairobi
15291,Taylor May,65,Female,Unemployed,263225,692,Mombasa
15292,Mary Carrillo,22,Male,Employed,103003,786,Nairobi
15293,John Mack,23,Male,Self-employed,333540,580,Nairobi
15294,Kenneth Davidson,31,Male,Unemployed,50288,343,Eldoret
15295,Robert Collier,41,Male,Self-employed,301823,719,Mombasa
15296,Jennifer Williams,67,Male,Unemployed,57867,699,Nairobi
15297,Derrick Gonzalez,53,Female,Student,269431,714,Nakuru
15298,Kristin Anderson,39,Male,Employed,105038,792,Nakuru
15299,Michael Pittman DDS,68,Male,Unemployed,110675,524,Mombasa
15300,Tracy Hendricks,50,Female,Self-employed,135233,525,Kisumu
15301,Ronald Barnett,36,Female,Self-employed,329250,607,Eldoret
15302,Summer Horn,29,Male,Employed,52545,449,Nairobi
15303,Shawn Bates,64,Female,Unemployed,313239,429,Nairobi
15304,Amber Hansen,25,Male,Self-employed,113726,597,Nakuru
15305,Dr. Brian Mitchell,27,Female,Unemployed,49683,437,Eldoret
15306,Victoria Dickerson,52,Female,Student,58141,592,Nairobi
15307,Diane Carroll,58,Male,Unemployed,133838,423,Mombasa
15308,Sandra Moyer,27,Female,Unemployed,339981,623,Kisumu
15309,Larry Wright,65,Female,Unemployed,207295,849,Nairobi
15310,Barry Murray,30,Female,Unemployed,263821,801,Thika
15311,Beth Foster,31,Male,Unemployed,68493,519,Nakuru
15312,Kathleen Miller,38,Male,Student,345319,764,Kisumu
15313,Cody Jones,69,Female,Self-employed,240361,498,Mombasa
15314,William Weber,63,Male,Unemployed,297380,546,Mombasa
15315,Jared Santos,69,Male,Self-employed,98516,381,Mombasa
15316,John Stein III,23,Female,Unemployed,240089,604,Eldoret
15317,Aaron Torres,26,Female,Unemployed,155718,568,Eldoret
15318,Nicole Green,51,Male,Self-employed,277545,662,Mombasa
15319,Stephanie Hall,37,Female,Student,231080,500,Nairobi
15320,Mr. Gary Watson,32,Male,Self-employed,106032,356,Nakuru
15321,Carol Choi,60,Female,Employed,296383,681,Nakuru
15322,Michael Gonzalez,27,Female,Self-employed,30192,324,Kisumu
15323,Thomas Clark,40,Male,Unemployed,269980,716,Nairobi
15324,Jon Fowler,55,Male,Student,33763,826,Kisumu
15325,Dawn Strickland,60,Female,Self-employed,187978,628,Nakuru
15326,Paula Gomez,68,Female,Employed,228006,531,Nakuru
15327,Walter Christensen,68,Male,Student,174097,696,Thika
15328,Matthew Jarvis,32,Male,Employed,161592,508,Mombasa
15329,Jacob Powell,21,Female,Unemployed,22466,316,Eldoret
15330,Steven Cruz,63,Female,Employed,281353,841,Eldoret
15331,Sheila Foster,47,Female,Employed,124964,568,Mombasa
15332,Shawn Diaz,69,Female,Student,71546,409,Nairobi
15333,Patrick Huff,58,Female,Student,56208,537,Nakuru
15334,Lynn Woods,30,Male,Unemployed,149355,848,Mombasa
15335,David Fisher,37,Female,Employed,184785,560,Kisumu
15336,William Washington,37,Male,Unemployed,238003,321,Nairobi
15337,Samantha Mendoza,52,Female,Student,113289,433,Nairobi
15338,Krystal Coleman,48,Female,Employed,340762,778,Thika
15339,Jeff Thompson,68,Female,Unemployed,301308,628,Eldoret
15340,George Robbins,55,Male,Unemployed,64497,579,Nakuru
15341,Kimberly Wilson,60,Female,Employed,193737,555,Kisumu
15342,Kevin Navarro,36,Male,Unemployed,309474,778,Eldoret
15343,Lisa Rojas,63,Male,Unemployed,119749,565,Nakuru
15344,Kayla Molina PhD,55,Female,Self-employed,188378,646,Nairobi
15345,Martin Walker,39,Male,Student,38507,310,Thika
15346,Kelsey Buckley,28,Male,Unemployed,253381,398,Mombasa
15347,Melinda Gonzalez,59,Male,Employed,171967,632,Nakuru
15348,Katherine Ortega,57,Male,Employed,80906,489,Nakuru
15349,Angela Smith,49,Male,Employed,72494,562,Mombasa
15350,Michael Hudson,23,Male,Employed,219515,619,Nairobi
15351,Jennifer Miller,58,Male,Employed,103103,759,Nakuru
15352,Marissa Carlson,35,Female,Employed,197938,830,Mombasa
15353,Michelle Fernandez,43,Female,Unemployed,227594,790,Eldoret
15354,John Turner,67,Male,Unemployed,312243,753,Thika
15355,James Stewart,28,Male,Employed,321320,459,Eldoret
15356,Amy Jones,31,Male,Unemployed,95909,706,Nakuru
15357,Danny Phillips,29,Female,Self-employed,314305,594,Kisumu
15358,Ashley Adams,54,Female,Unemployed,312532,541,Thika
15359,Justin Powell,48,Female,Unemployed,286905,814,Nakuru
15360,Maria Davis,24,Male,Employed,67400,558,Mombasa
15361,James Campbell,44,Male,Unemployed,93890,632,Kisumu
15362,Bryan Williams,47,Female,Employed,325361,365,Nairobi
15363,Patricia Martin,55,Male,Unemployed,53165,587,Mombasa
15364,Sarah Crane,21,Female,Self-employed,227984,494,Kisumu
15365,Sharon Nguyen,36,Male,Employed,251312,660,Nakuru
15366,Sean Dean,53,Male,Student,142666,830,Eldoret
15367,Amanda Gray,61,Female,Unemployed,214328,386,Nairobi
15368,Steven Smith,47,Male,Student,214470,638,Nairobi
15369,Phillip Anderson,44,Male,Employed,221040,836,Eldoret
15370,Matthew Butler,32,Female,Student,287706,597,Kisumu
15371,Debra Hansen,43,Female,Student,159261,809,Nairobi
15372,Amber Austin,67,Male,Unemployed,252577,308,Kisumu
15373,Jimmy Flowers,33,Male,Student,55460,529,Kisumu
15374,Jody Scott,27,Female,Unemployed,86945,679,Kisumu
15375,Beth Bass,35,Male,Self-employed,327187,336,Eldoret
15376,Daniel Johnson,38,Male,Employed,345226,566,Thika
15377,Larry Smith,66,Male,Employed,75313,748,Mombasa
15378,Carlos Figueroa,55,Male,Self-employed,257776,547,Nakuru
15379,Ruth Brady,61,Female,Unemployed,71126,435,Eldoret
15380,Amanda Powell,24,Female,Self-employed,321102,418,Eldoret
15381,Alfred Allen,45,Female,Student,339184,337,Eldoret
15382,Julie Jones,47,Female,Self-employed,227203,607,Kisumu
15383,John Hughes,65,Female,Unemployed,248362,606,Nakuru
15384,Megan Hardin,21,Male,Employed,196348,434,Thika
15385,Diane Peters,31,Female,Student,234387,714,Thika
15386,Ashley Robertson,50,Female,Unemployed,143292,762,Thika
15387,David Sims,63,Female,Employed,61491,784,Nairobi
15388,Alexander Chavez,49,Female,Employed,143582,501,Kisumu
15389,Nichole Smith,24,Female,Employed,209935,645,Thika
15390,Charles Washington,25,Male,Self-employed,38743,373,Nakuru
15391,Jason Gonzalez,50,Female,Student,232564,705,Thika
15392,Laura Richardson,49,Male,Employed,149189,661,Nakuru
15393,Mary Compton,27,Female,Student,108934,342,Eldoret
15394,Kimberly Campbell,38,Female,Unemployed,221525,426,Eldoret
15395,Michelle Diaz,45,Female,Self-employed,192251,382,Nakuru
15396,Jeffrey Taylor,30,Female,Employed,289466,599,Mombasa
15397,Bruce Jones,62,Female,Student,254389,382,Thika
15398,Dustin Bailey,49,Male,Student,53335,652,Thika
15399,Karen Lloyd,21,Female,Employed,296247,490,Mombasa
15400,Aaron Rose,36,Female,Self-employed,322604,397,Nairobi
15401,Robert Gross,67,Female,Student,80411,715,Nairobi
15402,Cameron Dixon,26,Female,Employed,139896,474,Mombasa
15403,Katie Ortiz,63,Female,Student,244621,309,Thika
15404,Paula Torres,48,Female,Employed,183803,742,Kisumu
15405,Angel Brooks,46,Male,Self-employed,287688,823,Kisumu
15406,Brett Hardin,22,Male,Student,235220,706,Mombasa
15407,Christina Webb,58,Female,Student,136304,803,Nairobi
15408,Janice Velazquez,35,Male,Student,346558,781,Nairobi
15409,Susan Warner,61,Male,Self-employed,188707,579,Nakuru
15410,Aaron Harris,63,Male,Self-employed,156677,628,Kisumu
15411,Kyle Hernandez,41,Male,Student,140373,595,Mombasa
15412,Christopher Richardson Jr.,56,Male,Student,260321,637,Eldoret
15413,Denise Cole,52,Female,Employed,97479,458,Kisumu
15414,Dr. Melanie Mccoy MD,29,Male,Student,26430,822,Eldoret
15415,Mary Weaver,41,Female,Student,142512,581,Nakuru
15416,Kimberly Moore,35,Female,Self-employed,103758,737,Nairobi
15417,Dr. Stephanie Rodriguez,31,Female,Student,144026,435,Thika
15418,Karl Garcia,63,Female,Employed,230153,692,Nakuru
15419,Susan Alvarado,22,Male,Unemployed,208095,490,Eldoret
15420,Connor Kramer,37,Female,Employed,162236,503,Nakuru
15421,Erin Kelly,65,Female,Employed,321078,338,Nairobi
15422,William Gonzalez Jr.,63,Male,Student,292335,415,Mombasa
15423,Jeremy Mcdonald,27,Male,Employed,232521,503,Nakuru
15424,Benjamin Hicks,39,Female,Employed,344586,717,Nakuru
15425,Sandra Jordan,29,Female,Self-employed,303993,695,Thika
15426,Brett Dean,51,Female,Self-employed,47490,778,Eldoret
15427,Debra Beck,34,Male,Unemployed,25174,624,Kisumu
15428,Jeremy Hart,22,Female,Employed,222965,565,Kisumu
15429,Cynthia Hubbard,26,Male,Unemployed,215316,672,Thika
15430,Rachel Rowland,68,Female,Self-employed,238298,458,Mombasa
15431,Adam Palmer,50,Female,Student,247022,573,Nakuru
